"html_file","ref_clean","image_name","image_relpath","image_fullpath","context_snippet","match_type"
"C:\Ispol\util\Ayuda\OL_recintos_materiales.html","Imagenes/icono_dibujar.png","icono_dibujar.png","Imagenes\icono_dibujar.png","C:\Ispol\util\Ayuda\Imagenes\icono_dibujar.png","r de ejes distintos.<br /> <br /> </li> <li><img style=""width: 27px; height: 27px;"" alt="""" src=""Imagenes/icono_dibujar.png"" align=""middle"" /> dibuja en planta este recinto (o todos los recintos) usando el tipo","exact_path"
"C:\Ispol\util\Ayuda\OL_recintos_materiales.html","Imagenes/icono_basura2.png","icono_basura2.png","Imagenes\icono_basura2.png","C:\Ispol\util\Ayuda\Imagenes\icono_basura2.png","bicación</a></span>.<br /> <br /> </li> <li><img style=""width: 27px; height: 27px;"" alt="""" src=""Imagenes/icono_basura2.png"" align=""middle"" /> borra el dibujo en planta de este recinto (o de todos los recintos).<","exact_path"
"C:\Ispol\util\Ayuda\OL_recintos_materiales.html","Imagenes/icono_excel.png","icono_excel.png","Imagenes\icono_excel.png","C:\Ispol\util\Ayuda\Imagenes\icono_excel.png","o (o de todos los recintos).<br /> <br /> </li> <li><img style=""width: 27px; height: 27px;"" alt="""" src=""Imagenes/icono_excel.png"" align=""middle"" /> genera el listado de recintos en formato .xls.<br /> <br />","exact_path"
"C:\Ispol\util\Ayuda\OL_recintos_materiales.html","Imagenes/icono_explorar.png","icono_explorar.png","Imagenes\icono_explorar.png","C:\Ispol\util\Ayuda\Imagenes\icono_explorar.png","tos en formato .xls.<br /> <br /> </li> <li><img style=""width: 27px; height: 27px;"" alt="""" src=""Imagenes/icono_explorar.png"" align=""middle"" /> explora la carpeta de listados .\res.<br /> <br />","exact_path"
"C:\Ispol\util\Ayuda\OL_recintos_materiales.html","Imagenes/icono_blocdenotas.png","icono_blocdenotas.png","Imagenes\icono_blocdenotas.png","C:\Ispol\util\Ayuda\Imagenes\icono_blocdenotas.png","a de listados .\res.<br /> <br /> </li> <li><img style=""width: 27px; height: 27px;"" alt="""" src=""Imagenes/icono_blocdenotas.png"" align=""middle"" /> genera el listado de recintos en formato .res.<br /> <","exact_path"
"C:\Ispol\util\Ayuda\OL_recintos_materiales.html","Imagenes/icono_eliminar.png","icono_eliminar.png","Imagenes\icono_eliminar.png","C:\Ispol\util\Ayuda\Imagenes\icono_eliminar.png","tos en formato .res.<br /> <br /> </li> <li><img style=""width: 27px; height: 27px;"" alt="""" src=""Imagenes/icono_eliminar.png"" align=""middle"" /> elimina el recinto de la lista.<br /> <br /> </l","exact_path"
"C:\Ispol\util\Ayuda\OL_recintos_materiales.html","Imagenes/icono_cortePK.png","icono_cortePK.png","Imagenes\icono_cortePK.png","C:\Ispol\util\Ayuda\Imagenes\icono_cortePK.png","recinto de la lista.<br /> <br /> </li> <li><img style=""width: 27px; height: 27px;"" alt="""" src=""Imagenes/icono_cortePK.png"" align=""middle"" />&nbsp; divide el recinto en dos por un PK en concreto.<br />","exact_path"
"C:\Ispol\util\Ayuda\OL_recintos_materiales.html","Imagenes/icono_nuevo.png","icono_nuevo.png","Imagenes\icono_nuevo.png","C:\Ispol\util\Ayuda\Imagenes\icono_nuevo.png","r un PK en concreto.<br /> <br /> </li> <li><img style=""width: 27px; height: 27px;"" alt="""" src=""Imagenes/icono_nuevo.png"" align=""middle"" />&nbsp; vacía la lista de recintos para empezar a crear otra desde cero.<","exact_path"
"C:\Ispol\util\Ayuda\OL_recintos_materiales.html","Imagenes/geocercas_materiales.png","geocercas_materiales.png","Imagenes\geocercas_materiales.png","C:\Ispol\util\Ayuda\Imagenes\geocercas_materiales.png","</span> <div style=""text-align: center;""><span class=""Parrafo""><img style=""width: 600px; height: 220px;"" alt="""" src=""Imagenes/geocercas_materiales.png"" /></span><br /> </div> <span class=""Parrafo""><span class=""Parrafo""","exact_path"
"C:\Ispol\util\Ayuda\OL_recintos_materiales.html","Imagenes/geocercas_excavaciones.png","geocercas_excavaciones.png","Imagenes\geocercas_excavaciones.png","C:\Ispol\util\Ayuda\Imagenes\geocercas_excavaciones.png","</span> <div style=""text-align: center;""><span class=""Parrafo""><img style=""width: 600px; height: 220px;"" alt="""" src=""Imagenes/geocercas_excavaciones.png"" /></span><br /> </div> <span class=""Parrafo""> </span><spa","exact_path"
"C:\Ispol\util\Ayuda\OL_regresion.html","Imagenes/home_button.jpg","home_button.jpg","Imagenes\home_button.jpg","C:\Ispol\util\Ayuda\Imagenes\home_button.jpg","der=""0"" cellpadding=""0"" width=""700""> <tbody> <tr> <td><span class=""Parrafo""> <a href=""index.html""><img src=""Imagenes/home_button.jpg"" style=""border: 0px solid ; width: 33px; height: 33px;"" alt="""" name=""Inicio"" id=""Inicio"" /","exact_path"
"C:\Ispol\util\Ayuda\OL_regresion.html","Imagenes/icono_ispol.png","icono_ispol.png","Imagenes\icono_ispol.png","C:\Ispol\util\Ayuda\Imagenes\icono_ispol.png",": 33px; height: 33px;"" alt="""" name=""Inicio"" id=""Inicio"" /></a> <a href=""http://www.istram.net/index.php?opcion=11""><img src=""Imagenes/icono_ispol.png"" border=""0"" height=""30"" width=""30"" /></a> <a href=""mailto:soporte@istram.net?subjec","exact_path"
"C:\Ispol\util\Ayuda\OL_regresion.html","Imagenes/help.png","help.png","Imagenes\help.png","C:\Ispol\util\Ayuda\Imagenes\help.png","l.png"" border=""0"" height=""30"" width=""30"" /></a> <a href=""mailto:soporte@istram.net?subject=Soporte%20ISPOL""><img src=""Imagenes/help.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.youtube.com/user/Buhodra""><img src","exact_path"
"C:\Ispol\util\Ayuda\OL_regresion.html","Imagenes/icono-youtube_30x30.png","icono-youtube_30x30.png","Imagenes\icono-youtube_30x30.png","C:\Ispol\util\Ayuda\Imagenes\icono-youtube_30x30.png","mg src=""Imagenes/help.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.youtube.com/user/Buhodra""><img src=""Imagenes/icono-youtube_30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.facebook.com/board.","exact_path"
"C:\Ispol\util\Ayuda\OL_regresion.html","Imagenes/facebook30x30.png","facebook30x30.png","Imagenes\facebook30x30.png","C:\Ispol\util\Ayuda\Imagenes\facebook30x30.png","a> <a href=""http://www.facebook.com/board.php?uid=172144086144018#%21/pages/Buhodra-Ingenieria-SA/172144086144018""><img src=""Imagenes/facebook30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://twitter.com/IstramBuho","exact_path"
"C:\Ispol\util\Ayuda\OL_regresion.html","Imagenes/twitter.png","twitter.png","Imagenes\twitter.png","C:\Ispol\util\Ayuda\Imagenes\twitter.png","nes/facebook30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://twitter.com/IstramBuhodra""><img src=""Imagenes/twitter.png"" border=""0"" height=""30"" width=""30"" /></a></span> </td> </tr> </tbody> </table>","exact_path"
"C:\Ispol\util\Ayuda\OL_regresion.html","Imagenes/regresion_dib_pl.png","regresion_dib_pl.png","Imagenes\regresion_dib_pl.png","C:\Ispol\util\Ayuda\Imagenes\regresion_dib_pl.png","egresión. Manual de usuario</a></span><br /> <br /> </span></span> <p class=""MsoNormal""><img src=""Imagenes/regresion_dib_pl.png"" style=""width: 109px; height: 335px;"" alt="""" align=""right"" hspace=""5"" />Regresión es","exact_path"
"C:\Ispol\util\Ayuda\OL_regresion.html","Imagenes/reg_eje.png","reg_eje.png","Imagenes\reg_eje.png","C:\Ispol\util\Ayuda\Imagenes\reg_eje.png","r una línea de la cartografía actualmente en pantalla.<o:p></o:p></p> <div style=""text-align: center;""><img src=""Imagenes/reg_eje.png"" style=""width: 309px; height: 75px;"" alt="""" /><br /> </div> <p class=""","exact_path"
"C:\Ispol\util\Ayuda\OL_regresion.html","Imagenes/reg_conv.png","reg_conv.png","Imagenes\reg_conv.png","C:\Ispol\util\Ayuda\Imagenes\reg_conv.png","nú de planta, se entra en la corrección interactiva por regresión.</p> <div style=""text-align: center;""><img src=""Imagenes/reg_conv.png"" style=""width: 300px; height: 259px;"" alt="""" /><div style=""text-align: left;""><br />El cálcul","exact_path"
"C:\Ispol\util\Ayuda\OL_regresion.html","Imagenes/reg_cal_tr.png","reg_cal_tr.png","Imagenes\reg_cal_tr.png","C:\Ispol\util\Ayuda\Imagenes\reg_cal_tr.png","de diálogo:<br /> <br /> </a><div style=""text-align: center;""><img style=""width: 650px; height: 268px;"" alt="""" src=""Imagenes/reg_cal_tr.png"" /><br /> </div> <span class=""Parrafo""><span class=""Parrafo""><br />","exact_path"
"C:\Ispol\util\Ayuda\OL_regresion.html","Imagenes/reg_pantalla.png","reg_pantalla.png","Imagenes\reg_pantalla.png","C:\Ispol\util\Ayuda\Imagenes\reg_pantalla.png","lanta.<br /> <br /> <div style=""text-align: center;""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/reg_pantalla.png"" style=""width: 634px; height: 371px;"" alt="""" /></span></span><br /> <span class=","exact_path"
"C:\Ispol\util\Ayuda\OL_regresion.html","Imagenes/reg_pl.png","reg_pl.png","Imagenes\reg_pl.png","C:\Ispol\util\Ayuda\Imagenes\reg_pl.png","izquierda corresponde a las alineaciones encontradas.<o:p></o:p></p> <div style=""text-align: center;""><img src=""Imagenes/reg_pl.png"" style=""width: 602px; height: 270px;"" alt="""" /><br /> </div> <span class=""Parra","exact_path"
"C:\Ispol\util\Ayuda\OL_regresion.html","Imagenes/reg_conf.png","reg_conf.png","Imagenes\reg_conf.png","C:\Ispol\util\Ayuda\Imagenes\reg_conf.png","""><br /> </span></span> <div style=""text-align: center;""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/reg_conf.png"" style=""width: 266px; height: 82px;"" alt="""" /></span></span><br /> <span class=""Parr","exact_path"
"C:\Ispol\util\Ayuda\OL_regresion.html","Imagenes/reg_control.png","reg_control.png","Imagenes\reg_control.png","C:\Ispol\util\Ayuda\Imagenes\reg_control.png","anta: <br /> <br /> </a><div style=""text-align: center;""><img style=""width: 278px; height: 126px;"" alt="""" src=""Imagenes/reg_control.png"" /><br /> </div> <br /> <p class=""MsoNormal"">Las <span style=","exact_path"
"C:\Ispol\util\Ayuda\OL_regresion.html","Imagenes/reg_radios.png","reg_radios.png","Imagenes\reg_radios.png","C:\Ispol\util\Ayuda\Imagenes\reg_radios.png","r derecha presenta datos de los puntos bajo análisis. <o:p></o:p></p> <div style=""text-align: center;""><img src=""Imagenes/reg_radios.png"" style=""width: 212px; height: 189px;"" alt="""" /><br /> </div> <br /> La p","exact_path"
"C:\Ispol\util\Ayuda\OL_regresion.html","Imagenes/icono_notepad.png","icono_notepad.png","Imagenes\icono_notepad.png","C:\Ispol\util\Ayuda\Imagenes\icono_notepad.png","ción aumenta haciendo que el eje ajustado se acerque a él.<br /> <br /> Pulsando el icono de la libreta <img src=""Imagenes/icono_notepad.png"" style=""width: 12px; height: 13px;"" alt="""" /> podemos generar un informe de los puntos (","exact_path"
"C:\Ispol\util\Ayuda\OL_regresion.html","Imagenes/reg_cal.png","reg_cal.png","Imagenes\reg_cal.png","C:\Ispol\util\Ayuda\Imagenes\reg_cal.png","aciones: número de alineación, radio, centro, etc.<br /> <br /> <div style=""text-align: center;""><img src=""Imagenes/reg_cal.png"" style=""width: 221px; height: 320px;"" alt="""" /><br /> Gráfica con cálculos<br /> <","exact_path"
"C:\Ispol\util\Ayuda\OL_regresion.html","Imagenes/reg_dist.png","reg_dist.png","Imagenes\reg_dist.png","C:\Ispol\util\Ayuda\Imagenes\reg_dist.png","punto queda hacia la derecha, y en rojo a la izquierda<o:p></o:p></p> <div style=""text-align: center;""><img src=""Imagenes/reg_dist.png"" style=""width: 216px; height: 321px;"" alt="""" /><br /> Gráfica con deflexiones<br />","exact_path"
"C:\Ispol\util\Ayuda\OL_regresion.html","Imagenes/reg_rot.png","reg_rot.png","Imagenes\reg_rot.png","C:\Ispol\util\Ayuda\Imagenes\reg_rot.png","""><br /> </span></span> <div style=""text-align: center;""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/reg_rot.png"" style=""width: 234px; height: 345px;"" alt="""" /><br /> Gráfica con rótulos<br /> </","exact_path"
"C:\Ispol\util\Ayuda\OL_regresion.html","Imagenes/reg_num.png","reg_num.png","Imagenes\reg_num.png","C:\Ispol\util\Ayuda\Imagenes\reg_num.png","te se mostrarán todos.</p> <div style=""text-align: center;""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/reg_num.png"" style=""width: 232px; height: 342px;"" alt="""" /><br /> Gráfica con números<br /> </","exact_path"
"C:\Ispol\util\Ayuda\OL_regresion.html","Imagenes/reg_eco_punto.png","reg_eco_punto.png","Imagenes\reg_eco_punto.png","C:\Ispol\util\Ayuda\Imagenes\reg_eco_punto.png","es análogo.<br /><br /></span></span><div style=""text-align: center;""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/reg_eco_punto.png"" style=""width: 400px; height: 210px;"" alt="""" /></span></span><br /><span class=""Parrafo""","exact_path"
"C:\Ispol\util\Ayuda\OL_regresion.html","Imagenes/reg_alz.png","reg_alz.png","Imagenes\reg_alz.png","C:\Ispol\util\Ayuda\Imagenes\reg_alz.png","dentro de la ventana gráfica del menú de Rasantes.</span></span> </p> <div style=""text-align: center;""><img src=""Imagenes/reg_alz.png"" style=""width: 657px; height: 276px;"" alt="""" /><br /> </div> <span class=""Parr","exact_path"
"C:\Ispol\util\Ayuda\OL_regresion.html","Imagenes/icono_notepad.png","icono_notepad.png","Imagenes\icono_notepad.png","C:\Ispol\util\Ayuda\Imagenes\icono_notepad.png","an los puntos que estén en una misma pendiente.</p> <p class=""MsoNormal""> Pulsando el icono de la libreta <img src=""Imagenes/icono_notepad.png"" style=""width: 12px; height: 13px;"" alt="""" /> podemos generar un informe de los puntos (","exact_path"
"C:\Ispol\util\Ayuda\OL_regresion.html","Imagenes/reg_alz_cal.png","reg_alz_cal.png","Imagenes\reg_alz_cal.png","C:\Ispol\util\Ayuda\Imagenes\reg_alz_cal.png","/></span></span></li></ul> <div style=""text-align: center;""><img style=""width: 650px; height: 269px;"" alt="""" src=""Imagenes/reg_alz_cal.png"" /><br /> </div> <span class=""Parrafo""><span class=""Parrafo""><br /> Una v","exact_path"
"C:\Ispol\util\Ayuda\OL_regresion.html","Imagenes/reg_salva_ras.png","reg_salva_ras.png","Imagenes\reg_salva_ras.png","C:\Ispol\util\Ayuda\Imagenes\reg_salva_ras.png","El eje en alzado que se va calculando pasa a ser la rasante del eje actual y puede guardarse en su archivo *.ras <img src=""Imagenes/reg_salva_ras.png"" style=""width: 40px; height: 19px;"" alt="""" /> y/o un archivo <span style=""color: black;""","exact_path"
"C:\Ispol\util\Ayuda\OL_regresion.html","Imagenes/reg_salva_vol.png","reg_salva_vol.png","Imagenes\reg_salva_vol.png","C:\Ispol\util\Ayuda\Imagenes\reg_salva_vol.png","le=""width: 40px; height: 19px;"" alt="""" /> y/o un archivo <span style=""color: black;"" class=""Archivo"">*.vol</span>. <img src=""Imagenes/reg_salva_vol.png"" style=""width: 20px; height: 19px;"" alt="""" /> ( en este caso, el eje ha de tener un *.vo","exact_path"
"C:\Ispol\util\Ayuda\OL_replanteo_planta.html","Imagenes/home_button.jpg","home_button.jpg","Imagenes\home_button.jpg","C:\Ispol\util\Ayuda\Imagenes\home_button.jpg","der=""0"" cellpadding=""0"" width=""700""> <tbody> <tr> <td><span class=""Parrafo""> <a href=""index.html""><img src=""Imagenes/home_button.jpg"" style=""border: 0px solid ; width: 33px; height: 33px;"" alt="""" name=""Inicio"" id=""Inicio"" /","exact_path"
"C:\Ispol\util\Ayuda\OL_replanteo_planta.html","Imagenes/icono_ispol.png","icono_ispol.png","Imagenes\icono_ispol.png","C:\Ispol\util\Ayuda\Imagenes\icono_ispol.png",": 33px; height: 33px;"" alt="""" name=""Inicio"" id=""Inicio"" /></a> <a href=""http://www.istram.net/index.php?opcion=11""><img src=""Imagenes/icono_ispol.png"" border=""0"" height=""30"" width=""30"" /></a> <a href=""mailto:soporte@istram.net?subjec","exact_path"
"C:\Ispol\util\Ayuda\OL_replanteo_planta.html","Imagenes/help.png","help.png","Imagenes\help.png","C:\Ispol\util\Ayuda\Imagenes\help.png","l.png"" border=""0"" height=""30"" width=""30"" /></a> <a href=""mailto:soporte@istram.net?subject=Soporte%20ISPOL""><img src=""Imagenes/help.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.youtube.com/user/Buhodra""><img src","exact_path"
"C:\Ispol\util\Ayuda\OL_replanteo_planta.html","Imagenes/icono-youtube_30x30.png","icono-youtube_30x30.png","Imagenes\icono-youtube_30x30.png","C:\Ispol\util\Ayuda\Imagenes\icono-youtube_30x30.png","mg src=""Imagenes/help.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.youtube.com/user/Buhodra""><img src=""Imagenes/icono-youtube_30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.facebook.com/board.","exact_path"
"C:\Ispol\util\Ayuda\OL_replanteo_planta.html","Imagenes/facebook30x30.png","facebook30x30.png","Imagenes\facebook30x30.png","C:\Ispol\util\Ayuda\Imagenes\facebook30x30.png","a> <a href=""http://www.facebook.com/board.php?uid=172144086144018#%21/pages/Buhodra-Ingenieria-SA/172144086144018""><img src=""Imagenes/facebook30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://twitter.com/IstramBuho","exact_path"
"C:\Ispol\util\Ayuda\OL_replanteo_planta.html","Imagenes/twitter.png","twitter.png","Imagenes\twitter.png","C:\Ispol\util\Ayuda\Imagenes\twitter.png","nes/facebook30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://twitter.com/IstramBuhodra""><img src=""Imagenes/twitter.png"" border=""0"" height=""30"" width=""30"" /></a></span> </td> </tr> </tbody> </table>","exact_path"
"C:\Ispol\util\Ayuda\OL_replanteo_planta.html","Imagenes/icono_aviso.png","icono_aviso.png","Imagenes\icono_aviso.png","C:\Ispol\util\Ayuda\Imagenes\icono_aviso.png","2"" cellspacing=""2""> <tbody> <tr> <td style=""vertical-align: middle; width: 37px;""><img src=""Imagenes/icono_aviso.png"" style=""width: 32px; height: 32px;"" alt="""" /><br /> </td> <td st","exact_path"
"C:\Ispol\util\Ayuda\OL_replanteo_planta.html","Imagenes/dialogo_replanteo.png","dialogo_replanteo.png","Imagenes\dialogo_replanteo.png","C:\Ispol\util\Ayuda\Imagenes\dialogo_replanteo.png","> <div style=""text-align: center;""><span class=""Parrafo""></span><img style=""width: 600px; height: 154px;"" alt="""" src=""Imagenes/dialogo_replanteo.png"" /><br /> <span class=""Parrafo""></span></div> <span class=""Parrafo""><b","exact_path"
"C:\Ispol\util\Ayuda\OL_replanteo_planta.html","Imagenes/replanteo_resul.png","replanteo_resul.png","Imagenes\replanteo_resul.png","C:\Ispol\util\Ayuda\Imagenes\replanteo_resul.png","ame=""resul"">RESUL</a></span></td> <td style=""vertical-align: top; width: 595px; text-align: justify;""><img src=""Imagenes/replanteo_resul.png"" style=""width: 157px; height: 64px; margin-left: 7px;"" alt="""" align=""right"" />Establec","exact_path"
"C:\Ispol\util\Ayuda\OL_replanteo_planta.html","Imagenes/replanteo_solo_planta.png","replanteo_solo_planta.png","Imagenes\replanteo_solo_planta.png","C:\Ispol\util\Ayuda\Imagenes\replanteo_solo_planta.png","anta"">Sólo planta</a></span></td> <td style=""vertical-align: top; width: 595px; text-align: justify;""><img src=""Imagenes/replanteo_solo_planta.png"" style=""width: 177px; height: 48px; margin-left: 7px;"" alt="""" align=""right"" /><s","exact_path"
